"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Single-detached units","Units","300","units","0","v42127736","10.2.2","3896","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Semi-detached units","Units","300","units","0","v42127737","10.2.3","1280","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Row units","Units","300","units","0","v42127738","10.2.4","59","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127739","10.2.5","5272","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Total units","Units","300","units","0","v42127740","10.3.1","22202","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Single-detached units","Units","300","units","0","v42127741","10.3.2","7815","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Semi-detached units","Units","300","units","0","v42127742","10.3.3","5598","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Row units","Units","300","units","0","v42127743","10.3.4","525","","","t","0"
"1962","Montréal excluding Saint-Jérôme, Quebec","","Housing completions","Apartment and other unit types","Units","300","units","0","v42127744","10.3.5","8264","","","t","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Total units","Units","300","units","0","v42127760","12.1.1","6346","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Single-detached units","Units","300","units","0","v42127761","12.1.2","2625","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Semi-detached units","Units","300","units","0","v42127762","12.1.3","418","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Row units","Units","300","units","0","v42127763","12.1.4","219","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127764","12.1.5","3084","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Total units","Units","300","units","0","v42127765","12.2.1","3793","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Single-detached units","Units","300","units","0","v42127766","12.2.2","920","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Semi-detached units","Units","300","units","0","v42127767","12.2.3","277","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Row units","Units","300","units","0","v42127768","12.2.4","60","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127769","12.2.5","2536","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Total units","Units","300","units","0","v42127770","12.3.1","5669","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Single-detached units","Units","300","units","0","v42127771","12.3.2","2945","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Semi-detached units","Units","300","units","0","v42127772","12.3.3","391","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Row units","Units","300","units","0","v42127773","12.3.4","345","","","","0"
"1962","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Apartment and other unit types","Units","300","units","0","v42127774","12.3.5","1988","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Total units","Units","300","units","0","v42127775","13.1.1","5419","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Single-detached units","Units","300","units","0","v42127776","13.1.2","1909","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Semi-detached units","Units","300","units","0","v42127777","13.1.3","390","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Row units","Units","300","units","0","v42127778","13.1.4","219","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127779","13.1.5","2901","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Total units","Units","300","units","0","v42127780","13.2.1","3432","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Single-detached units","Units","300","units","0","v42127781","13.2.2","627","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Semi-detached units","Units","300","units","0","v42127782","13.2.3","259","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Row units","Units","300","units","0","v42127783","13.2.4","60","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127784","13.2.5","2486","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Total units","Units","300","units","0","v42127785","13.3.1","4755","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Single-detached units","Units","300","units","0","v42127786","13.3.2","2238","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Semi-detached units","Units","300","units","0","v42127787","13.3.3","358","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Row units","Units","300","units","0","v42127788","13.3.4","345","","","","0"
"1962","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Apartment and other unit types","Units","300","units","0","v42127789","13.3.5","1814","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Total units","Units","300","units","0","v42127790","14.1.1","927","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Single-detached units","Units","300","units","0","v42127791","14.1.2","716","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Semi-detached units","Units","300","units","0","v42127792","14.1.3","28","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Row units","Units","300","units","0","v42127793","14.1.4","0","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127794","14.1.5","183","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Total units","Units","300","units","0","v42127795","14.2.1","361","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Single-detached units","Units","300","units","0","v42127796","14.2.2","293","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Semi-detached units","Units","300","units","0","v42127797","14.2.3","18","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Row units","Units","300","units","0","v42127798","14.2.4","0","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127799","14.2.5","50","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Total units","Units","300","units","0","v42127800","14.3.1","914","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Single-detached units","Units","300","units","0","v42127801","14.3.2","707","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Semi-detached units","Units","300","units","0","v42127802","14.3.3","33","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Row units","Units","300","units","0","v42127803","14.3.4","0","","","","0"
"1962","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Apartment and other unit types","Units","300","units","0","v42127804","14.3.5","174","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing starts","Total units","Units","300","units","0","v42127805","15.1.1","3946","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing starts","Single-detached units","Units","300","units","0","v42127806","15.1.2","2111","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing starts","Semi-detached units","Units","300","units","0","v42127807","15.1.3","170","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing starts","Row units","Units","300","units","0","v42127808","15.1.4","50","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing starts","Apartment and other unit types","Units","300","units","0","v42127809","15.1.5","1615","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing under construction","Total units","Units","300","units","0","v42127810","15.2.1","552","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing under construction","Single-detached units","Units","300","units","0","v42127811","15.2.2","342","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing under construction","Semi-detached units","Units","300","units","0","v42127812","15.2.3","14","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing under construction","Row units","Units","300","units","0","v42127813","15.2.4","0","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127814","15.2.5","196","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing completions","Total units","Units","300","units","0","v42127815","15.3.1","3420","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing completions","Single-detached units","Units","300","units","0","v42127816","15.3.2","2122","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing completions","Semi-detached units","Units","300","units","0","v42127817","15.3.3","152","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing completions","Row units","Units","300","units","0","v42127818","15.3.4","67","","","","0"
"1962","Québec, Quebec","2011S0503421","Housing completions","Apartment and other unit types","Units","300","units","0","v42127819","15.3.5","1079","","","","0"
"1962","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Total units","Units","300","units","0","v42127865","19.1.1","373","","","","0"
"1962","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Single-detached units","Units","300","units","0","v42127866","19.1.2","373","","","","0"
"1962","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Semi-detached units","Units","300","units","0","v42127867","19.1.3","0","","","","0"
"1962","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Row units","Units","300","units","0","v42127868","19.1.4","0","","","","0"
"1962","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Apartment and other unit types","Units","300","units","0","v42127869","19.1.5","0","","","","0"
